Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-19 03:00:00+00:00,False,"Más de la mitad de los encuestados contestó no estar enterada de la #reforma al Poder Judicial. 

https://t.co/9fc2IDMcoK",1803261421095981289,0,0,0,297,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-19 15:20:01+00:00,False,"👉🏻Más de la mitad de los encuestados contestó no estar enterada de la reforma al Poder Judicial. 

https://t.co/9fc2IDMcoK",1803447650647195784,0,0,0,252,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",El Carabobeño,https://x.com/el_carabobeno,el_carabobeno,False,2024-06-19 15:47:33+00:00,False,López Obrador pide a la DEA no “meter su cuchara” en la reforma al Poder Judicial https://t.co/reeMsBSy4i,1803454579675422754,0,1,0,482,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",NMás,https://x.com/nmas,nmas,True,2024-06-19 18:07:16+00:00,False,"Claudia Sheinbaum, virtual presidenta electa, garantiza a empresarios que la reforma al Poder Judicial no representará autoritarismo. https://t.co/e9bvctlsxN

https://t.co/0yX1JscCVE",1803489743826731518,1,3,11,2521,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Uniradio Informa Sonora,https://x.com/uniradiosonora,uniradiosonora,False,2024-06-19 19:01:11+00:00,False,"Reforma al Poder Judicial no tiene el objetivo de representar autoritarismo: Sheinbaum: El objetivo es que el Poder Judicial tenga su autonomía y que realmente procure la justicia, aseveró. https://t.co/d0J358T8A3",1803503311452250526,0,0,0,82,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Diario La Prensa,https://x.com/DiarioLaPrensa,DiarioLaPrensa,True,2024-06-19 17:01:38+00:00,False,"López Obrador pide a la DEA no “meter su cuchara” en la reforma al Poder Judicial
https://t.co/k2mp6TNvwP",1803473224648499541,0,0,0,403,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Carlos Martin Huerta,https://x.com/carlosmartinh,carlosmartinh,True,2024-06-19 15:30:00+00:00,False,"➡️ “¿Quién les autorizó a meter su cuchara en asuntos nuestros?”, así reaccionó López Obrador contra la DEA por advertir de los riesgos a la reforma del Poder Judicial
https://t.co/AIXRueMhMa",1803450163886956877,0,3,6,1244,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-06-19 20:15:00+00:00,False,"La virtual presidenta electa, Claudia Sheinbaum, descartó que la reforma al Poder Judicial vaya a derivar en la concentración de poder y autoritarismos
https://t.co/8PQVknsd2F",1803521886468346210,149,13,43,16244,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",AD Noticias,https://x.com/ADNoticiasMex,ADNoticiasMex,True,2024-06-19 02:00:00+00:00,False,"#OpiniónAD ⚖️

El presidente #LopezObrador está en su última gran batalla antes de concluir su mandato: la reforma al Poder Judicial. 

De esto nos habla el académico de la #UAEMex, @docarriaga. 

https://t.co/3LblN8iNzw",1803246320632688842,0,2,6,358,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-19 20:13:00+00:00,False,"🔴#Entérate | Este miércoles @XochitlGalvez regresó al @senadomexicano y pidió a @Claudiashein escuchar a los partidos de oposición antes de aprobar la reforma al Poder Judicial.

La excandidata presidencial dijo que ya trabaja en una contrapropuesta. 
https://t.co/dUVhYf4VKH",1803521386247258436,2,12,31,5715,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",AD Noticias,https://x.com/ADNoticiasMex,ADNoticiasMex,True,2024-06-19 20:16:19+00:00,False,"⚖️ ¿Qué propone la reforma del #PoderJudicial? 🤔

El abogado que lleva el caso del Viaducto Bicentenario, en #Edomex, habló de esto con nosotros en #CambioEdomex. 

https://t.co/GdraoQTUHU",1803522217021435969,0,0,3,316,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query","México, ¿cómo vamos?",https://x.com/MexicoComoVamos,MexicoComoVamos,True,2024-06-19 15:08:26+00:00,False,"@Sofia_RamirezA @ricalvan @Pajaropolitico 💥Es sumamente relevante mantener un diálogo abierto y transparente que lleve a una revisión exhaustiva del texto de la iniciativa, tal como lo propuso la presidenta electa.

🗞️Lee más en el #BlogMCV, un texto de @Sofia_RamirezA y @ricalvan
https://t.co/zOnxFOJTiL",1803444739217231892,0,4,5,848,0,,True,MexicoComoVamos,https://x.com/MexicoComoVamos,Sofia R,MexicoComoVamos,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-20 since:2024-06-19&src=typed_query",RAUL CIENFUEGOS Lyev#MANGASCOLORADAS,https://x.com/ROLFICOMPAFUEGO,ROLFICOMPAFUEGO,False,2024-06-19 23:03:37+00:00,False,Si los chayoteros quieren escuchar al pueblo otra vez en las urnas para la reforma poder judicial que haga una consulta popular por parte del INE para el 2025 .  https://t.co/7wkgxIBExk,1803564321777020947,0,0,0,25,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",GMO,https://x.com/jgfa1609,jgfa1609,False,2024-06-20 00:57:35+00:00,False,"Sin ninguna duda el mejor canal de TV abierta, veracidad interés en sus programas culturales etc etc 
Hoy a las 10 buen programa para que no nos vendan cuentas d vidrio. Esos engaños ya pasaron a la historia si gustan verlo.Vamos 4T reforma poder judicial

https://t.co/zpC9V6nX5Q",1803593001211772938,0,0,0,6,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Grupo Sin Línea,https://x.com/GrupoSinLinea,GrupoSinLinea,False,2024-06-20 01:30:00+00:00,False,"Así es como #JorgeRomero (@JorgeRoHe) terminaría con dos años de moratoria legislativa 😱⚠️👇🏻
https://t.co/hQvDtr8mwf",1803601159351050666,0,2,2,560,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Proyecto Puente,https://x.com/ProyectoPuente,ProyectoPuente,True,2024-06-20 13:59:47+00:00,False,"#FelizJueves
Hoy en el noticiero con @elalbertomedina👇

🔬 Estudiantes de @soyunison desarrollan vacuna contra la esquizofrenia
🍃 Calidad del aire en #Hermosillo @AMD1965
🗳️ Debate: Reforma Poder Judicial @contreras_p1 @zavala_fco @BulmaroPacheco1

https://t.co/RCN93G8N2B",1803789850765652464,1,6,3,2181,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Proyecto Puente,https://x.com/ProyectoPuente,ProyectoPuente,True,2024-06-20 13:50:53+00:00,False,#EnVivo | Reforma - Poder Judicial - Sheinbaum - #AMLO - Calidad del aire - Sonora - Clima - 20 Jun https://t.co/lBQU4Cc24R,1803787610072240465,0,0,0,321,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Faro Informa,https://x.com/InformaFaro,InformaFaro,False,2024-06-20 00:26:34+00:00,False,"La DEA habría emitido alertas ante la posible reforma al Poder Judicial que han impulsado tanto AMLO como Claudia Sheinbaum.
#poderjudicial #narcotráfico #cárteles #DEA 
https://t.co/Mg2g32kt0A",1803585198216429794,0,0,0,23,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Ruleta Rusa Magazine,https://x.com/ruletarusa_mx,ruletarusa_mx,False,2024-06-20 20:20:48+00:00,False,Un paquete de 8 #foros nacionales y 32 asambleas estatales de consulta parea la polémica #reforma al PoderJudicial están listos para iniciar el 26 de junio. #Morena asegura que no serán una simulación.  https://t.co/tq5R387xjG,1803885735713395078,0,0,0,11,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-20 22:44:00+00:00,False,"🔺#Entérate | En su regreso al Senado, @XochitlGalvez señaló que un error del presidente Andrés Manuel López Obrador durante su sexenio fue no escuchar a los partidos de oposición, por lo que confió en que @Claudiashein sí lo haga.
https://t.co/IiFADMhzSX",1803921771306832239,16,14,36,6654,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",La Jornada Maya,https://x.com/LaJornadaMaya,LaJornadaMaya,False,2024-06-20 17:40:15+00:00,False,"#Dinero, por @galvanochoa: Reforma Judicial preocupa a empresarios por su impacto en independencia y capacidad técnica. Claudia Sheinbaum asegura que no habrá concentración de poder y promete diálogo y parlamento abierto antes de cualquier cambio. https://t.co/ygkHst7c5U",1803845330099638514,0,0,0,76,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-20 15:45:00+00:00,False,"🔴#Entérate | El pasado míercoles @XochitlGalvez regresó al @senadomexicano y pidió a @Claudiashein escuchar a los partidos de oposición antes de aprobar la reforma al Poder Judicial.

https://t.co/IiFADMhzSX",1803816326571368802,2,5,26,4069,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",La Razón de México,https://x.com/LaRazon_mx,LaRazon_mx,True,2024-06-20 21:53:35+00:00,False,"Necesario “abrir oídos” para perfeccionar reforma judicial, señala @AnaLiliaRivra https://t.co/g0UvhAOsW9",1803909084518772834,0,0,0,262,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-06-20 15:30:00+00:00,False,"En medio de la discusión de la reforma al Poder Judicial, renunció el magistrado Daniel Sánchez Montalvo como director general de la Asociación Nacional de Magistrados de Circuito y Jueces de Distrito
https://t.co/2cvTwgXndf",1803812552578662735,5,12,28,8567,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-21 since:2024-06-20&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-20 13:20:00+00:00,False,"👉🏻Más de la mitad de los encuestados contestó no estar enterada de la reforma al Poder Judicial. 

https://t.co/9fc2IDMcoK",1803779837980463277,0,0,0,289,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-22 since:2024-06-21&src=typed_query","Investigación, Evaluación y Demoscopia | IMACH",https://x.com/holaimach,holaimach,False,2024-06-21 14:10:54+00:00,False,"‼ Gabinete: agrada apuesta de Claudia a continuidad con perfiles profesionales https://t.co/dAumpQvGYl

🗣 Piden en Morena 'abrir oídos' para perfeccionar la reforma judicial https://t.co/8zia9SKL6A",1804155035149901969,1,0,0,7,0,,True,holaimach,https://x.com/holaimach,,holaimach,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-22 since:2024-06-21&src=typed_query",ZeR@UL,https://x.com/ZeRauL01,ZeRauL01,False,2024-06-21 03:04:44+00:00,False,"@IsidroAvila No será Morenista.
De esos que les lavan cerebro fácilmente 🧠🤦

Votaría por Marianis 
Maynes, Clau .🧠🤦

La pregunta del desastre DONDE ESTA EL FONDEN ❓

Quieren reforma Poder Judicial 🤦🧠🧠🇲🇽👀 Macuspano 🤦🧠🇲🇽",1803987386688241890,0,0,0,22,0,,True,IsidroAvila,https://x.com/IsidroAvila,ISIDRO,IsidroAvila,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-22 since:2024-06-21&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-21 03:30:03+00:00,False,"Más de la mitad de los encuestados contestó no estar enterada de la reforma al Poder Judicial. 

Hablemos más al respecto. 

https://t.co/9fc2IDMcoK",1803993760419709339,0,0,0,380,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-22 since:2024-06-21&src=typed_query",Almanaque | #Puebla,https://x.com/AlmanaquePuebla,AlmanaquePuebla,True,2024-06-21 21:35:25+00:00,False,Puebla será sede de uno de los foro para discutir la Reforma Judicial que quiere implementar López Obrador  https://t.co/RS4K7Ac1kA  🔍 @Osva_Valencia,1804266899037143191,0,0,0,58,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-22 since:2024-06-21&src=typed_query",La Razón de México,https://x.com/LaRazon_mx,LaRazon_mx,True,2024-06-21 15:00:03+00:00,False,"Piden en Morena 'abrir oídos' para perfeccionar la reforma judicial

Presidenta del @senadomexicano, @AnaLiliaRivra, plantea redactarla con mucha seriedad; 'es al Estado mexicano', señala

https://t.co/g0UvhAP0LH",1804167402256765190,0,1,1,207,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Peninsular Digital,https://x.com/peninsulard,peninsulard,True,2024-06-22 01:00:29+00:00,False,"📰 #Internacional: Exsecretario de Estado de Estados Unidos, ha expresado fuertes críticas hacia las reformas propuestas por el presidente López Obrador. 

🗞️ Lee la nota completa: https://t.co/yw0dn0oiv3 

#PeninsularDigital #Noticias #AMLO",1804318507527459098,0,0,0,43,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",tomas caparroso,https://x.com/caparrosotomas,caparrosotomas,False,2024-06-22 18:30:00+00:00,False,"Mira, estoy leyendo: El jueves arrancarán foros sobre reforma al Poder Judicial https://t.co/2ZG76sbl20 vía @Excélsior
FECHAS IMPORTANTES 
PARA TODOS ATENTOS",1804582625556025674,0,0,0,11,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Almanaque | #Puebla,https://x.com/AlmanaquePuebla,AlmanaquePuebla,True,2024-06-22 00:32:58+00:00,False,"La diputada electa de Huauchinango, @gisselsantander promete organizar al menos 10 foros en la Sierra Norte de Puebla para socializar la reforma al Poder Judicial

https://t.co/nBI0TgpLhR 🔍 @OsvaldoMacuil",1804311581871743436,0,1,1,250,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-22 15:00:19+00:00,False,"🔺#OJO | El primer foro para analizar y discutir la reforma al Poder Judicial iniciará el jueves 27 de junio en la Cámara de Diputados, determinó la Jucopo para iniciar nueve debates de parlamento abierto.
https://t.co/GZmzaRyN3l",1804529856706736296,0,4,9,5047,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",,https://x.com/Pajaropolitico,,,,False,,,,0,0,0,0,,False,,,,,
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Sergio Brown,https://x.com/browncheco,browncheco,True,2024-06-22 14:48:15+00:00,False,Mier (da) fecha para el inicio del primer foro sobre reforma al Poder Judicial: https://t.co/18S5C3xljg vía @pajaropolitico,1804526822014730337,0,0,0,67,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-22 01:29:00+00:00,False,"⚡️#Atención | El primer foro para analizar y discutir la reforma al Poder Judicial iniciará el jueves 27 de junio en la @Mx_Diputados, determinó la Jucopo. Se contemplan nueve debates de parlamento abierto.
https://t.co/GZmzaRyN3l",1804325684359074175,2,5,3,5712,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",El Sabueso,https://x.com/ElSabuesoAP,ElSabuesoAP,True,2024-06-22 01:00:09+00:00,False,"La reforma al Poder Judicial, que forma parte del llamado #PlanC, modifica 16 artículos constitucionales. 

Una de sus propuestas es elegir por voto popular de más de mil 600 ministras y ministros, magistradas y magistrados, juezas y jueces.
https://t.co/obdZFBlvw8",1804318425650450671,0,2,2,853,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-23 since:2024-06-22&src=typed_query",Excélsior,https://x.com/Excelsior,Excelsior,True,2024-06-22 19:06:00+00:00,False,"👉🏻 Jueces, ministros y magistrados serán convocados a los 9 encuentros que se realizarán en distintos estados.

https://t.co/VIiKLQqkPX",1804591685533589916,0,2,3,2117,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Latinus,https://x.com/latinus_us,latinus_us,True,2024-06-23 22:17:21+00:00,False,"Interrumpen a Lenia Batres durante foro informativo en la CDMX sobre la reforma al Poder Judicial.
#Latinus #InformaciónParaTi 
https://t.co/D7jWvbW64O",1805002231244103826,94,417,1391,66279,9,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Javier Licea,https://x.com/jlicea,jlicea,False,2024-06-23 23:45:37+00:00,False,Interrumpen a Lenia Batres durante foro informativo en la CDMX sobre la reforma al Poder Judicial https://t.co/fxw1QUOj4N,1805024441753354366,0,0,0,24,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Perfilador,https://x.com/PERFILADOR,PERFILADOR,False,2024-06-23 22:34:41+00:00,False,Interrumpen a Lenia Batres durante foro informativo en la CDMX sobre la reforma al Poder Judicial https://t.co/qpUHxvdNAp,1805006591642534254,0,1,2,37,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",etcétera,https://x.com/revistaetcetera,revistaetcetera,True,2024-06-23 01:20:00+00:00,False,"Nadie se lo esperaba (sarcasmo), pero las encuestas de Sheinbaum (@Claudiashein) dicen que “el pueblo” quiere la reforma al Poder Judicial. ¿A ti te preguntaron?
https://t.co/CH0sAd2wnq",1804685806092644801,88,52,128,3218,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Felipe  Antonio Sosa,https://x.com/fasosamaldonado,fasosamaldonado,False,2024-06-23 13:41:18+00:00,False,"El poder judicial 
La dejaron libre $$$$$$$
Diario Reforma informa 
No a Reforma poder judicial",1804872362632044715,0,0,0,6,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-23 07:20:00+00:00,False,"👉🏻 Más de la mitad de los encuestados contestó no estar enterada de la reforma al Poder Judicial. 

https://t.co/9fc2IDMcoK",1804776402916462606,0,1,3,357,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-06-23 03:00:27+00:00,False,"Imperdible hilo sobre el corrupto Juez Uriel Carmona. Obstrucción Justicia, Tortura, Feminicidio y ""Amenazas de Muerte, envío mensajes de WhatsApp con amenazas de muerte VS la Doctora Claudia Sheinbaum, Presidenta electa y Comandanta Suprema. Reforma Poder Judicial de Norma Piña.",1804711087385846118,2,39,25,458,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-23 05:00:07+00:00,False,"⚡️#Atención | El primer foro para analizar y discutir la reforma al Poder Judicial iniciará el jueves 27 de junio en la @Mx_Diputados, determinó la Jucopo. Se contemplan nueve debates de parlamento abierto.
https://t.co/GZmzaRyN3l",1804741201062433107,4,2,9,8587,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-24 since:2024-06-23&src=typed_query",Newsweek en Español,https://x.com/NewsweekEspanol,NewsweekEspanol,True,2024-06-23 18:40:01+00:00,False,"👀Más de la mitad de los encuestados contestó no estar enterada de la reforma al Poder Judicial. 

https://t.co/9fc2IDMcoK",1804947534009233487,0,0,2,444,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",V #MEX,https://x.com/futvale,futvale,False,2024-06-24 05:59:00+00:00,False,"Un grupo de presuntos trabajadores del Poder Judicial de la Federación (PJF) interrumpieron este domingo a la ministra Lenia Batres Guadarrama durante un foro informativo sobre la reforma al Poder Judicial realizado por Morena en la Ciudad de México.

https://t.co/SUqaFvlVmr https://t.co/BsETq1SXp9",1805118406187712575,0,0,0,55,0,https://pbs.twimg.com/media/GQ0NOUmW8AAy9Qj.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",mexicano,https://x.com/Ignacio66742460,Ignacio66742460,False,2024-06-24 02:19:48+00:00,False,Interrumpen a Lenia Batres durante foro informativo en la CDMX sobre la reforma al Poder Judicial…. SOLO DESCRIBIERON SU CAPACIDAD https://t.co/nDF9DzBi7X,1805063242122727545,0,0,0,19,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",margaret jacob,https://x.com/maguejacob,maguejacob,False,2024-06-24 00:48:53+00:00,False,Interrumpen a Lenia Batres durante foro informativo en la CDMX sobre la reforma al Poder Judicial https://t.co/2TRUPEhNVw,1805040365956730983,0,1,0,139,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",sergio j. romero cuevas,https://x.com/eseromero,eseromero,False,2024-06-24 14:34:36+00:00,False,"Dice @MarkoCortes que peligros en reforma poder judicial son: “falta experiencia y vínculos con crimen organizado”. Creo se mordió lengua muy fuerte, pues actuales ministros scjn, magistrados y jueces liberan a narcos, huachicoleros, y corruptos cuello blanco sin problema.",1805248162044563781,0,0,0,12,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",Observatorio Legislativo ITESO,https://x.com/ObsLegislativo,ObsLegislativo,False,2024-06-24 19:42:29+00:00,False,"Foros reforma Poder Judicial, fechas y sedes confirmadas https://t.co/i5fiXLewNK a través de @Milenio",1805325643934319056,0,0,0,28,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",❀ ✧.* CR ❀ ✧.*,https://x.com/MissChic5,MissChic5,False,2024-06-24 18:32:35+00:00,False,"Déficit Fiscal, Reforma Poder Judicial, Robo de fideicomisos, Robo de Afores, Inseguridad…la crisis del siguiente sexenio se va a poner bien buena. #ClaudiaMienteComoAMLO #ClaudiaEspuria",1805308054025412802,0,0,1,78,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",NotiPress MX,https://x.com/NotiPressMx,NotiPressMx,True,2024-06-24 15:15:03+00:00,False,"#EnLaMañanera | López Obrador respondió a los comentarios de Mike Pompeo, exsecretario de Estado con Donald Trump, quien recientemente se pronunció en contra de la reforma judicial
https://t.co/4lIB9rRlDC",1805258340538204525,0,0,0,32,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",La Razón de México,https://x.com/LaRazon_mx,LaRazon_mx,True,2024-06-24 20:40:00+00:00,False,".@UNAM_MX organiza foros sobre reforma al Poder Judicial: ¿Cuándo, dónde y a qué hora son?

https://t.co/MwZFcmoA9z",1805340117328114058,0,2,3,365,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",El Gráfico,https://x.com/elgmx,elgmx,False,2024-06-24 16:02:27+00:00,False,"🧐👀 🔭🔎 BINOCULARES: VIDEO: Abuchean a Lenia Batres y le dicen de todo, en pleno foro por reforma al Poder Judicial https://t.co/NTgZfaSzFg",1805270268983538067,0,2,5,722,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",🏹 Consstannzza gª 🇲🇽🦋🤞,https://x.com/Cons_guajarda,Cons_guajarda,False,2024-06-24 16:37:30+00:00,False,"@ValeriaMoy Me encantaría de TMEC ahora q viene su revisión

De Salario Mínimo ahora que los chairos se llenan la boca con eso

De Inflación for dummies, como se mide la anual, la acumulada, por sectores, etc cuál es LA inflación q impacta mas

De sector economía-Reforma Poder Judicial",1805279093014794609,0,0,2,82,0,,True,ValeriaMoy,https://x.com/ValeriaMoy,Valeria Moy,ValeriaMoy,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-25 since:2024-06-24&src=typed_query",Excélsior,https://x.com/Excelsior,Excelsior,True,2024-06-24 20:43:16+00:00,False,"“Yo lo vi muy exagerado. Veo que Mike no está bien informado en la reforma, me da la impresión de que no la he estudiado por los comentarios que escribió. Me parece que la información que él tiene es parcial"": @m_ebrard https://t.co/is8eZs5GF3",1805340939981930778,1,0,1,2129,0,,False,,,,,es
